"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"hsa00534","hsa00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin",19,0.535249420965796,1.20466979702603,0.251317012705299,0.251317012705299,0.671535337593107,801,"tags=16%, list=6%, signal=15%","HS6ST2/HS3ST1/HS3ST3A1"
"hsa01212","hsa01212","Fatty acid metabolism",54,-0.363236216426036,-1.13702136539805,0.257407407407407,0.257407407407407,0.681980374665477,2463,"tags=26%, list=18%, signal=21%","ACSL3/HACD4/ACAA2/HACD3/SCD/HACD2/ACSL6/HSD17B12/ACSL4/ELOVL4/HACD1/ELOVL7/HTD2/ACSBG2"
"hsa04217","hsa04217","Necroptosis",109,0.377261555206308,1.12479894611745,0.263379583746283,0.263379583746283,0.688041131608508,3509,"tags=23%, list=25%, signal=17%","CAMK2B/ALOX15/IL1A/RNF103-CHMP3/PLA2G4A/CYBB/CHMP4A/PYGM/PPIA/CHMP2A/ZBP1/IFNGR2/TRAF2/GLUD2/IRF9/TYK2/RIPK3/SLC25A6/TNFRSF10A/SQSTM1/STAT2/JMJD7-PLA2G4B/SLC25A5/VPS4A/AIFM1"
"hsa05143","hsa05143","African trypanosomiasis",30,0.478822321845247,1.17278853289245,0.265641025641026,0.265641025641026,0.688041131608508,1894,"tags=30%, list=14%, signal=26%","HBA2/HBB/APOA1/IL6/VCAM1/IL18/ICAM1/KNG1/IDO1"
"hsa05322","hsa05322","Systemic lupus erythematosus",40,0.452055140389082,1.16390934367358,0.266297400937367,0.266297400937367,0.688041131608508,2789,"tags=50%, list=20%, signal=40%","FCGR2A/FCGR3A/FCGR1A/CD40/ACTN1/C3/HLA-DMB/HLA-DMA/HLA-DPB1/SNRPD1/HLA-DQA2/SNRPD3/HLA-DRB5/CD86/HLA-DOA/HLA-DRA/TRIM21/C1QC/C2/HLA-DPA1"
"hsa04935","hsa04935","Growth hormone synthesis, secretion and action",95,0.38469264550117,1.12616175451279,0.269035532994924,0.269035532994924,0.689418061255327,923,"tags=11%, list=7%, signal=10%","ADCY6/ADCY10/SHC2/ADCY5/GNA11/SSTR3/CREB3L3/MAPK12/IGFALS/CACNA1F"
"hsa04530","hsa04530","Tight junction",130,0.365664859796645,1.11247652342461,0.275332527206771,0.275332527206771,0.69517624366898,1843,"tags=17%, list=13%, signal=15%","CLDN5/PARD3/CLDN2/CLDN23/CTTN/CLDN7/TUBA3E/CD1D/CCND1/RAB13/SRC/ACTN1/CGN/ERBB2/CACNA1D/JUN/AMOTL1/ARPC1B/TUBA1B/MYL6B/JAM3/TIAM1"
"hsa04261","hsa04261","Adrenergic signaling in cardiomyocytes",112,0.372467693479168,1.11393310421534,0.275729836714498,0.275729836714498,0.69517624366898,1578,"tags=17%, list=11%, signal=15%","CAMK2B/ADCY6/SCN4B/KCNE1/ADCY5/TNNC1/MYH7/PPP1R1A/CREB3L3/MAPK12/CALML4/CACNA1F/POPDC2/SLC8A1/RAPGEF3/CACNA1D/MYH6/CALML6/MAPK11"
"hsa05170","hsa05170","Human immunodeficiency virus 1 infection",185,0.347879843638443,1.09438587643744,0.286376811594203,0.286376811594203,0.712550607287449,2414,"tags=18%, list=17%, signal=15%","NFATC4/GNB3/GNG7/GNG8/HLA-G/GNG10/GNA11/GNG3/MAPK12/CALML4/GNG5/GNG11/GNG4/CDC25C/JUN/RAC3/CALML6/MAPK11/APOBEC3A/GNAO1/GNG12/AP1S1/BAD/RBX1/PAK3/CD4/TLR2/TRAF2/NFKBIA/HLA-F/APOBEC3B/MAP2K7/APOBEC3H"
"hsa04730","hsa04730","Long-term depression",43,-0.372280194330143,-1.11770010832695,0.287179487179487,0.287179487179487,0.712550607287449,1822,"tags=26%, list=13%, signal=22%","ITPR2/GNAI3/BRAF/PLCB1/MAPK1/PPP2CA/GNA13/NRAS/GUCY1A1/PRKCG/GUCY1B1"
"hsa05206","hsa05206","MicroRNAs in cancer",143,-0.290000061251781,-1.06672583325991,0.2940097799511,0.2940097799511,0.713802365082558,2451,"tags=27%, list=18%, signal=23%","PIK3R3/CD44/KRAS/VIM/PTEN/SOS2/SOS1/ABCB1/ROCK1/PIK3CB/RDX/IRS2/TIMP3/DICER1/RPS6KA5/MDM4/SIRT1/FZD3/GLS/ATM/PIK3CA/MDM2/KIF23/CDK6/MAPK1/THBS1/PIK3R1/BMI1/SLC45A3/CCNG1/BMPR2/NRAS/TP63/EFNA3/ITGB3/ZFPM2/PRKCG/TNR/GLS2"
"hsa04727","hsa04727","GABAergic synapse",57,0.40940405779632,1.11893354787545,0.295682867227803,0.295682867227803,0.713802365082558,1835,"tags=32%, list=13%, signal=28%","GNB3/GABRR1/GNG7/ADCY6/GNG8/GNG10/ADCY5/GNG3/CACNA1F/GNG5/SRC/GNG11/GNG4/CACNA1D/GABARAP/GNAO1/GNG12/SLC6A13"
"hsa04971","hsa04971","Gastric acid secretion",54,0.414296502191769,1.12283680659691,0.295809367296631,0.295809367296631,0.713802365082558,374,"tags=9%, list=3%, signal=9%","CAMK2B/MYLK2/ADCY6/HRH2/ADCY5"
"hsa04972","hsa04972","Pancreatic secretion",62,-0.34092859812662,-1.09562207508097,0.298766383962992,0.298766383962992,0.713802365082558,1089,"tags=18%, list=8%, signal=16%","SLC12A2/CA2/SLC4A4/BST1/PLA2G2C/CPA3/ATP1A3/PRKCG/CPB2/AMY1B/RYR2"
"hsa05204","hsa05204","Chemical carcinogenesis - DNA adducts",30,0.466316264112739,1.14215721010062,0.300952380952381,0.300952380952381,0.713802365082558,2621,"tags=40%, list=19%, signal=33%","CYP3A7/PTGS2/MGST2/MGST1/CYP3A4/HSD11B1/GSTM2/GSTP1/SULT1A3/MGST3/HSD11B1L/GSTA4"
"hsa04929","hsa04929","GnRH secretion",51,-0.355274944274225,-1.10087846501018,0.302735781137509,0.302735781137509,0.713802365082558,2027,"tags=27%, list=15%, signal=24%","PIK3CB/GNRH1/ITPR2/PIK3CA/PLCB1/MAPK1/PIK3R1/CACNA1C/LHB/NRAS/KCNJ9/PRKCG/KCNN3/KCNJ11"
"hsa05219","hsa05219","Bladder cancer",37,0.445429990884566,1.13128830560731,0.303666427030913,0.303666427030913,0.713802365082558,2116,"tags=38%, list=15%, signal=32%","FGFR3/CCND1/SRC/VEGFA/ERBB2/CDKN2A/TYMP/E2F1/CXCL8/MMP9/DAPK2/CDKN1A/E2F2/DAPK1"
"hsa00040","hsa00040","Pentose and glucuronate interconversions",14,0.547826868326824,1.16377614493586,0.3072,0.3072,0.716013520891079,214,"tags=7%, list=2%, signal=7%","RPEL1"
"hsa00601","hsa00601","Glycosphingolipid biosynthesis - lacto and neolacto series",17,0.523005611570666,1.15232762015672,0.312775330396476,0.312775330396476,0.716013520891079,1281,"tags=18%, list=9%, signal=16%","ABO/GCNT2/FUT7"
"hsa05418","hsa05418","Fluid shear stress and atherosclerosis",114,0.363937026150761,1.09097981062353,0.313756940160395,0.313756940160395,0.716013520891079,1929,"tags=25%, list=14%, signal=22%","IL1A/MGST2/MGST1/MAPK12/IL1R1/CALML4/VCAM1/SDC2/NCF1/HMOX1/ASS1/SRC/VEGFA/NCF2/CTSL/SUMO4/SDC1/JUN/ICAM1/CAV1/RAC3/CALML6/MAPK11/GSTM2/ITGA2B/IL1R2/MMP9/MEF2C/GSTP1"
"hsa04260","hsa04260","Cardiac muscle contraction",56,0.40649393365357,1.10816491587096,0.313768214626175,0.313768214626175,0.716013520891079,2799,"tags=46%, list=20%, signal=37%","TNNC1/MYH7/CACNA1F/UQCRHL/SLC8A1/COX5B/CACNA1D/MYH6/COX6C/COX6A1/UQCR10/UQCRQ/COX7A2/ATP1B2/COX6B1/COX4I1/CYC1/UQCRH/COX7C/SLC9A7/UQCRB/CACNG1/COX8A/COX7B/CACNB1/COX7A2L"
"hsa00514","hsa00514","Other types of O-glycan biosynthesis",37,-0.376550814355702,-1.09764726535127,0.318345914013784,0.318345914013784,0.716649980090447,11,"tags=38%, list=0%, signal=38%","POGLUT1/LFNG/GALNT7/B3GLCT/EOGT/GALNT3/OGT/GALNT1/XXYLT1/B4GALT1/C1GALT1/GXYLT1/GALNT12/GALNT14"
"hsa04668","hsa04668","TNF signaling pathway",105,0.366499426128432,1.08610611427277,0.318631750407217,0.318631750407217,0.716649980090447,2238,"tags=19%, list=16%, signal=16%","CXCL5/PTGS2/VEGFD/IL6/CREB3L3/MAPK12/JAG1/CSF2/VCAM1/MMP14/JUN/ICAM1/MAPK11/SOCS3/LIF/ATF4/MMP9/TRAF2/CXCL1/NFKBIA"
"hsa05171","hsa05171","Coronavirus disease - COVID-19",188,0.338610140468672,1.06646696804289,0.34162712648999,0.34162712648999,0.76288162832727,3733,"tags=51%, list=27%, signal=37%","IL2/FCGR2A/IL6/TLR8/MAPK12/CSF2/CFB/SYK/IL6R/NRP1/TLR7/C3/RPS17/CYBB/F2/NFKBIB/RPL36/JUN/RPL36AL/RPL37/MAPK11/RPS8/RPL11/RPL38/RPLP2/CXCL8/RPL35/RPS23/RPL26L1/RPL27A/RPL35A/TLR2/RPS15A/RPL12/RPS25/NFKBIA/RPS18/RPL37A/RPS11/RPS16/RPS13/RPL41/IRF9/RPS15/RPL34/C5AR1/ACE/RPS14/RPS28/RPL24/RPL8/C1QC/RPL10A/RPL23A/RPL39/C2/RPL23/MX1/RPS29/TYK2/RPL9/RPS3/RPL19/RPS21/RPL30/ISG15/RPL3/RPS6/CFD/FAU/C1QB/IRF3/C1QA/MAPK3/STAT2/RPS12/RPL10/RPS4Y1/IKBKE/RPL18/RPL18A/RPS20/RPL29/RPL22L1/OAS1/RPL32/CXCL10/RPS27/RPL14/RPL7A/RPS4X/RPS19/RPS9/RPS7/RPL36A"
"hsa02010","hsa02010","ABC transporters",33,-0.379537641184633,-1.0869191439741,0.344130853110969,0.344130853110969,0.763022496259482,103,"tags=21%, list=1%, signal=21%","ABCC2/ABCB1/ABCA5/ABCB10/ABCC3/ABCC8/ABCC11"
"hsa05130","hsa05130","Pathogenic Escherichia coli infection",172,0.340985892796024,1.06461427410244,0.346795022305706,0.346795022305706,0.76351461545437,2238,"tags=18%, list=16%, signal=15%","CLDN5/CLDN2/MYO1A/TUBB3/CLDN23/FCGR2A/CTTN/CLDN7/IL6/TUBA3E/MAPK12/IL1R1/IL18/NCKAP1/SRC/TUBB2B/MYO1E/F2/NFKBIB/JUN/MAPK11/ARPC1B/TUBA1B/CXCL8/LPAR1/ARHGEF11/WASF1/PAK3/BRK1/TRAF2/NFKBIA"
"hsa00330","hsa00330","Arginine and proline metabolism",39,0.426977310022369,1.09408661333784,0.349807170404228,0.349807170404228,0.764760615458636,989,"tags=13%, list=7%, signal=12%","NOS2/P4HA3/PYCR1/SMOX/CKB"
"hsa04520","hsa04520","Adherens junction",79,0.375576650378256,1.07285039231931,0.352642541004947,0.352642541004947,0.765605516655476,1498,"tags=15%, list=11%, signal=14%","PARD3/SNAI1/NECTIN4/LEF1/TCF7L1/RASIP1/SRC/ACTN1/ERBB2/INSR/RADIL/RAC3"
"hsa00603","hsa00603","Glycosphingolipid biosynthesis - globo and isoglobo series",11,0.556798482171338,1.13147338235484,0.355570161025304,0.355570161025304,0.766637661158006,337,"tags=9%, list=2%, signal=9%","ABO"
"hsa00600","hsa00600","Sphingolipid metabolism",49,0.405502342966763,1.08074237632851,0.360714780440504,0.360714780440504,0.772402954512111,2133,"tags=20%, list=15%, signal=17%","UGT8/NEU4/PLPP3/SGMS2/GAL3ST1/SPHK1/PLPP2/B4GALT6/SGPP2/GM2A"
"hsa05221","hsa05221","Acute myeloid leukemia",63,0.384085764365866,1.06519525803863,0.369454154342565,0.369454154342565,0.774219086912585,3271,"tags=32%, list=24%, signal=24%","CEBPE/FCGR1A/SPI1/CD14/CSF2/CCND1/LEF1/TCF7L1/BAD/ITGAM/CEBPA/TCF7/EIF4EBP1/JUP/BCL2A1/HRAS/CCNA1/CSF1R/RARA/MAPK3"
"hsa04666","hsa04666","Fc gamma R-mediated phagocytosis",90,0.364177368251195,1.05870026102829,0.370724859622256,0.370724859622256,0.774219086912585,1667,"tags=17%, list=12%, signal=15%","FCGR2A/PLPP3/ASAP2/PIP5K1B/FCGR3A/FCGR1A/ASAP3/PLA2G4A/SYK/SPHK1/HCK/NCF1/GSN/PLPP2/ARPC1B"
"hsa05134","hsa05134","Legionellosis",54,0.394943560742335,1.07038597763654,0.370857299370036,0.370857299370036,0.774219086912585,2304,"tags=24%, list=17%, signal=20%","IL6/NLRC4/HSPA6/CD14/IL18/C3/HSPA1B/CXCL8/NFKB2/TLR2/CXCL1/NFKBIA/ITGAM"
"hsa00860","hsa00860","Porphyrin metabolism",23,0.46851467286062,1.09208891231176,0.372730024213075,0.372730024213075,0.774219086912585,4682,"tags=52%, list=34%, signal=35%","ALAS2/HMOX1/BLVRB/BLVRA/HMBS/UROD/PPOX/FTH1/HMOX2/EARS2/ALAS1/HCCS"
"hsa04070","hsa04070","Phosphatidylinositol signaling system",87,-0.303702295951301,-1.03306444169228,0.378268710550045,0.378268710550045,0.774219086912585,3170,"tags=38%, list=23%, signal=29%","PLCD3/PIK3C3/MTM1/CALM1/INPP4A/DGKE/SYNJ2/SACM1L/MTMR7/PIKFYVE/MTMR1/OCRL/PIK3R3/PTEN/PIK3CB/PIK3C2A/DGKH/ITPR2/INPP4B/PIK3CA/PIP4K2A/IMPA1/PLCB1/PIK3R1/SYNJ1/MTMR2/MTMR6/PI4K2B/PPIP5K2/IPMK/PIP4P2/CDS1/PRKCG"
"hsa04630","hsa04630","JAK-STAT signaling pathway",115,0.351429231713402,1.05411410923456,0.378851368005916,0.378851368005916,0.774219086912585,2009,"tags=21%, list=14%, signal=18%","IL2/CSF2RA/IL27/IL7/IL6/IL13RA1/CRLF2/CTF1/CSF2/CSF2RB/CCND1/IL6R/CLCF1/CSF3R/PDGFRB/CNTF/IFNL1/IL3RA/SOCS6/SOCS3/LIF/IL21R/CDKN1A/IFNGR2"
"hsa04658","hsa04658","Th1 and Th2 cell differentiation",82,0.367770148975481,1.05447350806001,0.378898128898129,0.378898128898129,0.774219086912585,3338,"tags=33%, list=24%, signal=25%","IL2/NOTCH3/MAPK12/JAG1/MAML3/NFKBIB/JUN/MAPK11/HLA-DMB/HLA-DMA/IFNGR2/HLA-DPB1/CD4/HLA-DQA2/NFKBIA/HLA-DRB5/HLA-DOA/HLA-DRA/IL4R/TBX21/HLA-DPA1/TYK2/CD247/DLL3/IL2RA/MAPK3/CD3D"
"hsa04614","hsa04614","Renin-angiotensin system",14,-0.453628391118517,-1.06906827438782,0.387526652452026,0.387526652452026,0.782549159471706,1588,"tags=29%, list=11%, signal=25%","LNPEP/ENPEP/CPA3/MAS1"
"hsa04660","hsa04660","T cell receptor signaling pathway",114,-0.288100263056652,-1.0245791177521,0.38798102266737,0.38798102266737,0.782549159471706,2574,"tags=32%, list=19%, signal=27%","CD3E/NFATC2/CD28/PIK3R3/PDPK1/ICOS/KRAS/PPP2R3A/PPP2R5C/SOS2/SOS1/PTPRC/GSK3B/PIK3CB/PPP2R5A/PPP2R3C/PIK3CA/TEC/MAP3K7/PPP2R5E/CD3G/PPP3CB/MAPK1/RASGRP1/PIK3R1/CBLB/NFATC3/BCL10/PPP2CA/PAK2/MAPK8/PPP3R1/MALT1/IL10/NRAS/CDC42/PAK6"
"hsa05412","hsa05412","Arrhythmogenic right ventricular cardiomyopathy",62,0.380153721441891,1.05107440251878,0.390928725701944,0.390928725701944,0.783440158795394,1471,"tags=19%, list=11%, signal=17%","CDH2/DSG2/DSC2/DMD/ITGA7/CACNA1F/LEF1/TCF7L1/SLC8A1/CACNA1D/SGCA/LMNA"
"hsa00520","hsa00520","Amino sugar and nucleotide sugar metabolism",45,0.401567249002469,1.05368066709476,0.398118241819969,0.398118241819969,0.792766462088708,1866,"tags=13%, list=13%, signal=12%","HKDC1/CYB5R2/HK3/RENBP/UAP1L1/NPL"
"hsa05207","hsa05207","Chemical carcinogenesis - receptor activation",135,0.338865786309468,1.03431119238314,0.402986872214862,0.402986872214862,0.79738241870629,1973,"tags=21%, list=14%, signal=18%","ADCY6/CHRNA7/FGF17/ADCY5/TNFSF11/MGST2/CREB3L3/MGST1/JAG1/FGF9/CCND1/EPHX2/CACNA1F/PAQR7/FGF2/CYP3A4/SRC/VEGFA/VDR/CACNA1D/JUN/CHRNB2/E2F1/ATF4/GSTM2/BAD/CHRNA9/CACNA1A"
"hsa00051","hsa00051","Fructose and mannose metabolism",29,0.43146663870965,1.0511182477408,0.40716803760282,0.40716803760282,0.800588594293529,4061,"tags=45%, list=29%, signal=32%","HKDC1/PFKFB1/HK3/ALDOA/TPI1/PMM1/KHK/TKFC/GMPPB/ALDOC/HK2/PFKFB4/ENOSF1"
"hsa04540","hsa04540","Gap junction",68,-0.310720869406739,-1.01455864269918,0.417515274949084,0.417515274949084,0.815802872762354,1379,"tags=21%, list=10%, signal=19%","MAP3K2/PLCB1/MAPK1/PRKACB/TUBA3D/TUBA8/NRAS/EGF/PDGFD/GUCY1A1/HTR2B/PRKCG/GUCY1B1/ADRB1"
"hsa04923","hsa04923","Regulation of lipolysis in adipocytes",37,-0.348369619369352,-1.0154989591153,0.424023629799803,0.424023629799803,0.823373769536068,214,"tags=41%, list=2%, signal=40%","PRKG2/ADCY1/GNAS/PIK3R3/PDE3B/PIK3CB/IRS2/GNAI3/PIK3CA/PIK3R1/PRKACB/TSHR/NPPA/ADRB1/PLIN1"
"hsa04925","hsa04925","Aldosterone synthesis and secretion",73,0.363613642260702,1.02703934831448,0.427117748116823,0.427117748116823,0.824262320927202,2022,"tags=19%, list=15%, signal=16%","CAMK2B/ADCY6/ADCY5/GNA11/CREB3L3/NPR1/CALML4/CACNA1F/CACNA1D/POMC/CALML6/ATF4/ATP1B2/STAR"
"hsa04970","hsa04970","Salivary secretion",57,-0.322308594314979,-1.01821475870912,0.431714719271624,0.431714719271624,0.828022419268145,1152,"tags=18%, list=8%, signal=16%","PRKACB/RYR3/SLC12A2/BST1/ATP1A3/GUCY1A1/PRKCG/GUCY1B1/ADRB1/AMY1B"
"hsa04010","hsa04010","MAPK signaling pathway",242,0.316889026417361,1.0179436477399,0.436549938070037,0.436549938070037,0.830534710001843,2016,"tags=17%, list=15%, signal=14%","TEK/PGF/IL1A/FGFR3/NRTN/FGF17/ARTN/EPHA2/VEGFD/RET/HSPA6/MAPK12/CD14/PLA2G4A/IL1R1/FGF9/CACNA1F/FGF2/PDGFRB/ANGPT4/VEGFA/GADD45B/TGFA/ERBB2/EFNA1/CACNA1D/JUN/STK3/INSR/MRAS/RAC3/MAPK11/ATF4/HSPA1B/GNG12/GADD45G/MEF2C/DUSP3/CACNA1A/NFKB2"
"hsa00980","hsa00980","Metabolism of xenobiotics by cytochrome P450",33,0.411487375138121,1.02504371175922,0.438988959907031,0.438988959907031,0.830534710001843,2621,"tags=39%, list=19%, signal=32%","MGST2/MGST1/CYP3A4/HSD11B1/ALDH3B1/ADH6/GSTM2/GSTP1/MGST3/CYP2F1/AKR7A2/HSD11B1L/GSTA4"
"hsa03050","hsa03050","Proteasome",45,0.388941873895987,1.02055268243573,0.442072742592333,0.442072742592333,0.830534710001843,4390,"tags=44%, list=32%, signal=30%","PSMB10/PSMB6/PSMB9/PSMB4/PSMD4/PSMB1/PSMB5/PSME2/PSMD3/PSMB3/PSMC5/POMP/PSMC3/PSMB8/SEM1/PSMC1/PSMD8/PSME1/PSMA5/PSMB7"
"hsa00564","hsa00564","Glycerophospholipid metabolism",79,0.354549685264949,1.01278598802693,0.449231970840927,0.449231970840927,0.830534710001843,2353,"tags=19%, list=17%, signal=16%","PLA1A/PLPP3/PLD4/DGKG/PLA2G4A/ACHE/GPD1/PLB1/MBOAT2/PLA2G10/LPCAT2/PLPP2/LCAT/DGKI/LYPLA2"
"hsa04918","hsa04918","Thyroid hormone synthesis",53,0.375461989940136,1.01471326946946,0.451998351874742,0.451998351874742,0.830534710001843,2000,"tags=17%, list=14%, signal=15%","ADCY6/ASGR1/ADCY5/CREB3L3/GPX2/ATF4/ATP1B2/SLC26A4/PAX8"
"hsa01521","hsa01521","EGFR tyrosine kinase inhibitor resistance",68,0.361394223860266,1.01270769601085,0.453557705048364,0.453557705048364,0.830534710001843,1264,"tags=16%, list=9%, signal=15%","FGFR3/SHC2/IL6/NRG2/IL6R/FGF2/PDGFRB/SRC/VEGFA/TGFA/ERBB2"
"hsa00140","hsa00140","Steroid hormone biosynthesis",27,0.425019388423827,1.02144841072455,0.453936597707992,0.453936597707992,0.830534710001843,1877,"tags=22%, list=14%, signal=19%","CYP19A1/CYP3A7/CYP3A4/HSD11B1/DHRS11/AKR1C3"
"hsa05142","hsa05142","Chagas disease",91,0.347080833616555,1.01000568681713,0.45656050955414,0.45656050955414,0.830534710001843,2317,"tags=19%, list=17%, signal=16%","NOS2/IL2/GNA11/IL6/MAPK12/C3/JUN/CCL3L1/CCL3/MAPK11/KNG1/GNAO1/CXCL8/IFNGR2/TLR2/NFKBIA/SERPINE1"
"hsa05321","hsa05321","Inflammatory bowel disease",58,0.369805112752418,1.01309550741859,0.456933911159263,0.456933911159263,0.830534710001843,2789,"tags=34%, list=20%, signal=28%","IL1A/IL2/IL6/IL18/FOXP3/JUN/HLA-DMB/IL21R/HLA-DMA/IFNGR2/HLA-DPB1/TLR2/HLA-DQA2/HLA-DRB5/HLA-DOA/HLA-DRA/IL4R/IL23A/TBX21/HLA-DPA1"
"hsa05414","hsa05414","Dilated cardiomyopathy",73,0.354751552874535,1.00200806936882,0.466631425928373,0.466631425928373,0.843258494071961,1471,"tags=18%, list=11%, signal=16%","ADCY6/MYBPC3/ADCY5/TNNC1/MYH7/DMD/ITGA7/CACNA1F/SLC8A1/CACNA1D/SGCA/MYH6/LMNA"
"hsa00670","hsa00670","One carbon pool by folate",18,0.455601075701222,1.01525859858903,0.470615817442951,0.470615817442951,0.843702707247352,2720,"tags=22%, list=20%, signal=18%","FTCD/TYMS/MTHFD1L/AMT"
"hsa04978","hsa04978","Mineral absorption",42,0.384358326012418,0.997818977673081,0.472292903590613,0.472292903590613,0.843702707247352,1326,"tags=24%, list=10%, signal=22%","STEAP2/TRPV6/MT1G/SLC26A3/SLC34A1/SLC8A1/HMOX1/MT1F/VDR/MT1E"
"hsa05214","hsa05214","Glioma",66,0.358498804767391,1.00061251954481,0.474973375931842,0.474973375931842,0.843702707247352,2227,"tags=21%, list=16%, signal=18%","CAMK2B/SHC2/CALML4/CCND1/PDGFRB/GADD45B/TGFA/CDKN2A/CALML6/E2F1/GADD45G/CDKN1A/E2F2/CAMK1"
"hsa04919","hsa04919","Thyroid hormone signaling pathway",107,-0.280495179456665,-0.986173231971743,0.48729674796748,0.48729674796748,0.855882722220669,2637,"tags=30%, list=19%, signal=24%","CREBBP/MED13L/ITGAV/PIK3R3/PDPK1/ACTB/KRAS/NCOA1/NCOA2/KAT2B/THRB/GSK3B/FOXO1/PIK3CB/ATP1B3/PIK3CA/MED17/MDM2/ACTG1/ESR1/PLCB1/MAPK1/PIK3R1/MED13/PRKACB/NRAS/MED14/ATP1A3/PLN/ITGB3/PRKCG/WNT4"
"hsa00511","hsa00511","Other glycan degradation",15,0.467534476916096,1.0052213444634,0.487305617264361,0.487305617264361,0.855882722220669,5672,"tags=60%, list=41%, signal=36%","NEU4/ENGASE/MAN2C1/NEU3/GBA2/FUCA1/AGA/HEXA/NEU1"
"hsa01250","hsa01250","Biosynthesis of nucleotide sugars",34,0.392640050943677,0.984864939232432,0.496098265895954,0.496098265895954,0.860459369040725,1816,"tags=12%, list=13%, signal=10%","HKDC1/HK3/MIOX/UAP1L1"
"hsa00513","hsa00513","Various types of N-glycan biosynthesis",35,-0.33664081943849,-0.971660499024997,0.503562176165803,0.503562176165803,0.860459369040725,3015,"tags=31%, list=22%, signal=25%","MAN1A1/ALG9/ALG11/MAN1A2/STT3B/MGAT4A/B4GALT1/MAN2A1/ALG2/MAGT1/B4GALNT3"
"hsa04218","hsa04218","Cellular senescence",147,0.319429402194251,0.983774464033125,0.504172627563185,0.504172627563185,0.860459369040725,2317,"tags=18%, list=17%, signal=15%","NFATC4/IL1A/HLA-G/IL6/MAPK12/CALML4/CCND1/E2F5/LIN37/GADD45B/MYBL2/CACNA1D/CDKN2A/MRAS/CALML6/CCNE1/MAPK11/E2F1/GADD45G/CXCL8/CDKN1A/HIPK4/E2F2/RAD9B/HLA-F/SERPINE1"
"hsa04022","hsa04022","cGMP-PKG signaling pathway",124,0.323699031518028,0.979947054459615,0.507551766138855,0.507551766138855,0.860459369040725,1917,"tags=18%, list=14%, signal=15%","NFATC4/MYLK2/ADCY6/ADCY5/GNA11/BORCS8-MEF2B/MYH7/CREB3L3/MEF2B/NPR1/CALML4/CACNA1F/SLC8A1/CACNA1D/INSR/MYH6/CALML6/KNG1/ATF4/MEF2C/ATP1B2/BAD"
"hsa00983","hsa00983","Drug metabolism - other enzymes",48,0.36669291815913,0.972187242815308,0.512741957944576,0.512741957944576,0.860459369040725,2108,"tags=23%, list=15%, signal=20%","DPYS/MGST2/MGST1/CYP3A4/NME1/NME7/TYMP/GSTM2/TK1/GSTP1/MGST3"
"hsa05031","hsa05031","Amphetamine addiction",49,0.364878006859458,0.972470643000997,0.513506025765341,0.513506025765341,0.860459369040725,1734,"tags=18%, list=12%, signal=16%","CAMK2B/DDC/ADCY5/CREB3L3/CALML4/CACNA1D/JUN/CALML6/ATF4"
"hsa05410","hsa05410","Hypertrophic cardiomyopathy",69,0.347897800924485,0.976332246837755,0.515295987286452,0.515295987286452,0.860459369040725,1471,"tags=17%, list=11%, signal=16%","MYBPC3/TNNC1/MYH7/DMD/IL6/ITGA7/CACNA1F/SLC8A1/CACNA1D/SGCA/MYH6/LMNA"
"hsa04610","hsa04610","Complement and coagulation cascades",57,0.355575866844017,0.971816860751787,0.520906869399946,0.520906869399946,0.860459369040725,1744,"tags=28%, list=13%, signal=25%","F12/F3/PROC/CR2/SERPING1/KLKB1/CFB/PROS1/ITGAX/F2RL3/CLU/C3/F2/KNG1/VTN/PLAUR"
"hsa04750","hsa04750","Inflammatory mediator regulation of TRP channels",75,0.341604001427584,0.969024136529125,0.520943097997893,0.520943097997893,0.860459369040725,1587,"tags=19%, list=11%, signal=17%","CAMK2B/ADCY6/ADCY5/MAPK12/PLA2G4A/ASIC1/IL1R1/CALML4/SRC/ASIC3/CYP2J2/CALML6/MAPK11/KNG1"
"hsa00100","hsa00100","Steroid biosynthesis",19,0.428942920153892,0.96540894827154,0.531298419584754,0.531298419584754,0.860459369040725,3142,"tags=42%, list=23%, signal=33%","CEL/CYP51A1/NSDHL/CYP27B1/TM7SF2/EBP/SOAT2/LSS"
"hsa00592","hsa00592","alpha-Linolenic acid metabolism",13,0.463785230580412,0.971484999809294,0.532440284054228,0.532440284054228,0.860459369040725,3304,"tags=46%, list=24%, signal=35%","PLA2G4A/PLB1/PLA2G10/PLA2G6/ACAA1/JMJD7-PLA2G4B"
"hsa04966","hsa04966","Collecting duct acid secretion",21,0.421409599901354,0.965988145735234,0.534143340510612,0.534143340510612,0.860459369040725,85,"tags=5%, list=1%, signal=5%","SLC4A1"
"hsa00250","hsa00250","Alanine, aspartate and glutamate metabolism",27,0.399102566244241,0.959162553779197,0.535198690281292,0.535198690281292,0.860459369040725,1373,"tags=19%, list=10%, signal=17%","DDO/ASRGL1/RIMKLA/ASS1/RIMKLB"
"hsa04215","hsa04215","Apoptosis - multiple species",28,-0.34595394757483,-0.952977510675033,0.535603715170279,0.535603715170279,0.860459369040725,1957,"tags=18%, list=14%, signal=15%","BIRC6/APAF1/NGFR/MAPK8/BOK"
