"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0015909","GO:0015909","long-chain fatty acid transport",43,0.418726224897243,1.09244792925251,0.343304843304843,0.868892917976301,0.841251561784414,2741,"tags=30%, list=20%, signal=24%","DRD3/PLA2G4A/SYK/CPT1B/PLA2G10/NTSR1/FABP5/NMB/SLC25A20/ACE/SLC27A5/MFSD2A/PROCA1"
"GO:0043666","GO:0043666","regulation of phosphoprotein phosphatase activity",43,0.417931745631243,1.09037514952827,0.343304843304843,0.868892917976301,0.841251561784414,1301,"tags=16%, list=9%, signal=15%","NUAK1/PPP1R14D/PPP1R2B/PDGFRB/FCRL3/PPP1R15A/CD33"
"GO:0001914","GO:0001914","regulation of T cell mediated cytotoxicity",41,0.423680084428857,1.09034729586385,0.341534008683068,0.868892917976301,0.841251561784414,2938,"tags=32%, list=21%, signal=25%","XCL1/HLA-G/CD1D/PVR/LILRB1/ULBP2/AGER/HFE/HLA-F/HLA-DRA/MICA/IL23A/RIPK3"
"GO:0071357","GO:0071357","cellular response to type I interferon",61,0.394086692259927,1.08927612816887,0.33195020746888,0.868892917976301,0.841251561784414,3428,"tags=33%, list=25%, signal=25%","MMP12/DCST1/RBM47/IFITM3/USP27X/CACTIN/CDC37/ZBP1/USP18/IFITM1/IFIT1/TRIM41/IFITM2/TYK2/ISG15/IRF3/STAT2/IKBKE/PTPN6/OAS1"
"GO:0140888","GO:0140888","interferon-mediated signaling pathway",81,0.375402818413856,1.08743344423597,0.332899869960988,0.868892917976301,0.841251561784414,3428,"tags=32%, list=25%, signal=24%","MMP12/DCST1/RBM47/HCK/IFNL1/IFITM3/USP27X/CACTIN/CDC37/ZBP1/IFNGR2/USP18/IFITM1/NR1H3/NR1H2/TRIM41/IFITM2/HPX/TYK2/ISG15/IRF3/STAT2/IKBKE/IRGM/PTPN6/OAS1"
"GO:2000243","GO:2000243","positive regulation of reproductive process",52,0.403886064913367,1.08660321929305,0.344011142061281,0.868892917976301,0.841251561784414,1682,"tags=29%, list=12%, signal=25%","SHH/PIWIL2/OOEP/P2RY1/FGF9/TACR2/LHFPL2/INHBA/PLB1/SRC/VEGFA/CDC25C/PLA2G10/INSR/NPM2"
"GO:0072089","GO:0072089","stem cell proliferation",73,0.380045412708501,1.08456508535907,0.332450331125828,0.868892917976301,0.841251561784414,1686,"tags=16%, list=12%, signal=15%","TERT/SHB/ELL3/AXIN2/SHH/FGF9/FGF2/SFN/CD109/CCNE1/HOXB4/CDKN2C"
"GO:0010972","GO:0010972","negative regulation of G2/M transition of mitotic cell cycle",63,-0.344814193321816,-1.08441126438482,0.334558823529412,0.868892917976301,0.841251561784414,1694,"tags=13%, list=12%, signal=11%","ATM/TAOK1/RAD21/FOXN3/ABRAXAS1/CCNG1/HUS1B/RFPL1"
"GO:0051058","GO:0051058","negative regulation of small GTPase mediated signal transduction",48,0.408403909835703,1.08436457197661,0.343178621659634,0.868892917976301,0.841251561784414,316,"tags=6%, list=2%, signal=6%","RASAL1/TRIM67/ARHGAP42"
"GO:0035194","GO:0035194","regulatory ncRNA-mediated post-transcriptional gene silencing",54,-0.3563980020958,-1.08421828459138,0.341463414634146,0.868892917976301,0.841251561784414,5107,"tags=61%, list=37%, signal=39%","DHX9/XPO5/TP53/HELZ2/CELF1/ELAVL1/AGO1/ADAR/TNRC6A/TGFB1/NCBP3/AGO3/STAU1/CNOT8/AGO2/DDX6/ZMPSTE24/CNOT7/TIAL1/FMR1/TNRC6B/TNRC6C/TRUB1/AGO4/PUM1/MOV10L1/TSNAX/NCBP1/CNOT6/PUM2/CNOT1/HELZ/LIN28A"
"GO:0031529","GO:0031529","ruffle organization",49,0.406841782523654,1.08409829230592,0.340306834030683,0.868892917976301,0.841251561784414,3505,"tags=35%, list=25%, signal=26%","CSPG4/EPS8/CCR7/AIF1/ICAM1/CAV1/EPS8L2/ARFIP2/HRAS/CORO1B/CSF1R/ABI3/KANK1/EPS8L1/EVL/PFN2/PFN1"
"GO:0009064","GO:0009064","glutamine family amino acid metabolic process",62,0.391941246504904,1.08352406017536,0.34435261707989,0.868892917976301,0.841251561784414,1593,"tags=21%, list=11%, signal=19%","NOS2/ASRGL1/FTCD/UROC1/RIMKLA/PYCR1/NOXRED1/ASS1/SLC7A7/SIRT4/RIMKLB/AMDHD1/PHGDH"
"GO:0048708","GO:0048708","astrocyte differentiation",69,0.38134891023421,1.08216893271301,0.343461030383091,0.868892917976301,0.841251561784414,1714,"tags=23%, list=12%, signal=20%","NOG/SHH/PLPP3/GCM1/IL6/CNTN2/PAX6/LAMB2/CLCF1/ADORA2A/CNTF/F2/TTBK1/S100A9/AGER/LIF"
"GO:0034394","GO:0034394","protein localization to cell surface",57,-0.350144196012401,-1.07767304943243,0.340350877192982,0.868892917976301,0.841251561784414,854,"tags=14%, list=6%, signal=13%","VCL/VPS54/GPM6B/EGF/WNT11/FCN1/PTPRU/ANGPT1"
"GO:0009746","GO:0009746","response to hexose",142,0.351808074837172,1.07766088778676,0.333333333333333,0.868892917976301,0.841251561784414,1999,"tags=19%, list=14%, signal=16%","HNF1B/ILDR2/GCKR/CLTRN/KCNB1/ADCY5/GJD3/PTGS2/GJB6/ABCA12/GPLD1/PAX6/KLF7/NCF1/LPL/COL6A3/C1QTNF12/RASAL2/ICAM1/AGER/PIM3/TIAM1/ZBED3/SYBU/BAD/COL4A3/NDUFAF2"
"GO:0006904","GO:0006904","vesicle docking involved in exocytosis",37,-0.384370881449651,-1.07746381517447,0.344262295081967,0.868892917976301,0.841251561784414,1851,"tags=27%, list=13%, signal=23%","VAMP3/SYTL2/EXOC1/BLOC1S6/EXOC5/EXOC6/CTBP2/RAB8B/UNC13B/SNAP25"
"GO:0003018","GO:0003018","vascular process in circulatory system",177,0.34488959942661,1.07511593859804,0.336892052194543,0.868892917976301,0.841251561784414,1725,"tags=20%, list=12%, signal=18%","CALCA/CLDN5/ADM/TEK/DBH/ADCY6/AZU1/HRH2/HBB/ARHGAP42/PTGS2/AVPR2/GRIP2/CBS/DOCK5/SLC29A4/NPR1/P2RY1/TACR2/SLC1A3/ADORA2A/SLC8A1/FOXC1/AKAP12/SRC/VEGFA/INSR/CAV1/PTP4A3/CYSLTR1/KNG1/AGER/KEL/UCN/FABP5"
"GO:0001881","GO:0001881","receptor recycling",42,-0.374243397502303,-1.07483511044972,0.344370860927152,0.868892917976301,0.841251561784414,3034,"tags=36%, list=22%, signal=28%","PLEKHA3/AP1AR/EPS15/PHETA2/KIF16B/VAMP3/SORL1/TBC1D16/LDLR/TRAT1/PEX1/USP9X/ARFGEF2/ALS2/PHETA1"
"GO:0046434","GO:0046434","organophosphate catabolic process",127,0.353958590602534,1.07472596043745,0.334963325183374,0.868892917976301,0.841251561784414,1603,"tags=16%, list=12%, signal=14%","APOC2/DPYS/ENPP2/NT5M/SMPDL3B/PLA2G7/FHIT/PLA2G4A/PDE9A/GDPD3/GPD1/PLB1/PLBD1/NT5C/PLA2G10/DNPH1/NUDT7/NTSR1/TYMP/NEIL1"
"GO:0002065","GO:0002065","columnar/cuboidal epithelial cell differentiation",78,0.372686527983736,1.0742152812144,0.341968911917098,0.868892917976301,0.841251561784414,1159,"tags=18%, list=8%, signal=17%","CDH2/B9D1/INSM1/SPDEF/FZD5/GATA2/PAX6/JAG1/FAM20C/NR5A2/FGF2/TYMS/SRC/NKX6-3"
"GO:1901654","GO:1901654","response to ketone",155,0.346941242386164,1.07399924474135,0.33214709371293,0.868892917976301,0.841251561784414,1191,"tags=14%, list=9%, signal=13%","SLC12A3/UCP1/ADCY6/SH3RF1/ADCY5/DSG2/AXIN2/GJB2/PAX6/CCR7/UGT3A2/TNC/SCN11A/TYMS/NCF1/INHBA/ASS1/SPP1/FOXP3/SRC/IGFBP7/ABCB4"
"GO:0006865","GO:0006865","amino acid transport",100,-0.315370133060361,-1.07384166578635,0.333333333333333,0.868892917976301,0.841251561784414,1430,"tags=23%, list=10%, signal=21%","SLC25A13/ITGB1/UCP2/GJA1/SFXN1/NF1/ARL6IP1/SLC38A6/SLC15A4/VPS54/SLC12A2/TSPO2/LRRC8C/SLC36A4/SLC6A9/SLC38A2/SLC7A4/XK/SLC1A1/SLC17A7/SLC3A1/ABCC8/SLC32A1"
"GO:0009612","GO:0009612","response to mechanical stimulus",165,0.34581611732149,1.0731521791348,0.344378698224852,0.868892917976301,0.841251561784414,1366,"tags=17%, list=10%, signal=15%","ANKRD1/CDH2/CNTNAP2/ADGRV1/PTGS2/HPN/DMD/LTBR/PKD2L1/TLR8/TNC/SCN11A/P2RY1/CD40/FGF2/CHI3L1/SLC1A3/SLC8A1/SRC/PKD1L3/ACTA1/ATP8A2/ASIC3/TMEM150C/MMP14/PKDREJ/TLR7/TCAP"
"GO:0002761","GO:0002761","regulation of myeloid leukocyte differentiation",102,0.360472839678719,1.07184041272754,0.337106918238994,0.868892917976301,0.841251561784414,1921,"tags=19%, list=14%, signal=16%","LRRC17/ERFE/TNFSF11/GATA2/OCSTAMP/LILRB4/LILRB1/FES/LEF1/INHBA/LTF/TYROBP/LILRB3/TESC/CCL3/GPR137/LIF/DCSTAMP/GPR55"
"GO:1903036","GO:1903036","positive regulation of response to wounding",58,-0.346497646158971,-1.0714552532382,0.344947735191638,0.868892917976301,0.841251561784414,2022,"tags=31%, list=15%, signal=27%","ENPP4/ITGB1/DDR2/BRAF/ACTG1/PUM2/THBS1/ANO6/ARFGEF1/CD36/PTK2/TBXA2R/PLAT/SERPINF2/ADRA2A/FERMT2/OCLN/CPB2"
"GO:0050708","GO:0050708","regulation of protein secretion",197,0.339712906894324,1.07128739269852,0.340301974448316,0.868892917976301,0.841251561784414,1385,"tags=14%, list=10%, signal=13%","ANKRD1/FFAR1/NOS2/IL1A/DRD3/HCAR2/KCNB1/ADCY5/GNA11/ABCA12/IL6/TMEM132A/GPLD1/CYP51A1/BMP8A/ALOX5/ACHE/KLF7/DOC2B/CNR1/ADORA2A/C1QTNF12/KCNN4/MYOM1/SIRT4/RHBDF1/CD33/F2"
"GO:0031341","GO:0031341","regulation of cell killing",95,0.364573998346152,1.07060233043383,0.335917312661499,0.868892917976301,0.841251561784414,2349,"tags=20%, list=17%, signal=17%","NOS2/XCL1/FCER2/HLA-G/CD1D/SPI1/PVR/SYK/LILRB1/ULBP2/TYROBP/ICAM1/CRTAM/AGER/F2RL1/HFE/HLA-F/ITGAM/LGALS9"
"GO:0030258","GO:0030258","lipid modification",163,0.344206496885226,1.07042172667778,0.340047393364929,0.868892917976301,0.841251561784414,1340,"tags=11%, list=10%, signal=10%","ALOX15/APOD/ABO/CYP3A7/PDK4/PLPP3/ACOXL/PLA2G7/DGKG/CPT1B/ALOX5/EPHX2/CNR1/CYP3A4/SIRT4/CYGB/MBOAT2/HSD17B10"
"GO:0071346","GO:0071346","cellular response to type II interferon",97,0.363643247147727,1.0691034799603,0.34403080872914,0.868892917976301,0.841251561784414,2475,"tags=25%, list=18%, signal=20%","NOS2/XCL1/CCL18/RAB7B/IRF8/AIF1/CCL24/HCK/ASS1/MRC1/CCL3L1/CCL3/CCL4/GSN/CCL1/CDC37/CCL22/IFNGR2/DAPK1/TLR2/NR1H3/NR1H2/LGALS9/RAB20"
"GO:1903829","GO:1903829","positive regulation of protein localization",402,0.318121104155913,1.05609297732298,0.334035827186512,0.868892917976301,0.841251561784414,2979,"tags=23%, list=21%, signal=18%","LRP4/ANKRD1/FFAR1/TERT/DZIP1/IL1A/ADCY10/HCAR2/KCNB1/GNA11/PTGS2/EPHA2/FZD5/RIC3/ARHGEF16/SHH/ABCA12/TMEM132A/GPLD1/ACHE/STAC/DOC2B/ADORA2A/RAPGEF3/SFN/RAB38/C1QTNF12/KCNN4/SRC/TYROBP/WNK3/MYOM1/ERBB2/HYAL2/CD33/STAC3/F2/TOMM7/PDZK1/PTP4A3/CEMIP/PLK1/PPIA/FIS1/PDCD5/SYBU/LGALS3/BAD/DKC1/PARK7/AKAP5/EMD/GIPR/TLR2/CLN3/ANG/F2RL1/CDK5/CAMK1/MIEF2/TMEM30B/LAMTOR5/ITGAM/NR1H2/GAS8/UBL5/HTRA2/CNPY4/F2RL2/CDK5R1/PLA2G6/JUP/ITGB1BP1/WWTR1/ARHGEF5/DVL1/SNX33/UBE2J2/CEP131/PRKCD/SIRT6/B3GAT3/HRAS/TYK2/MEPCE/PLK3/DDRGK1/MICALL2/ORMDL3/CD247/MCRS1"
"GO:0007254","GO:0007254","JNK cascade",145,-0.278210087342428,-1.02503260566146,0.339181286549708,0.868892917976301,0.841251561784414,2096,"tags=24%, list=15%, signal=21%","MAP2K4/PJA2/HACD3/MBIP/RB1CC1/ITCH/MDFIC/ZMYND11/MAP3K7/TAOK1/PHLPP1/PLCB1/PTPN22/HIPK3/EPHB1/RASGRP1/PTGER4/ATF2/AIDA/MARVELD3/MAPK8/FCGR2B/DAB2IP/IL1B/DUSP19/PRKN/NAIP/SERPINF2/MAPK8IP2/NPPA/TPD52L1/TNFRSF19/NOX1/CCL19/KLHL31"
"GO:0007620","GO:0007620","copulation",12,0.561078265508667,1.13420524280247,0.345637583892617,0.869844225290908,0.842172605963269,990,"tags=25%, list=7%, signal=23%","DDO/P2RY1/CNR1"
"GO:0051701","GO:0051701","biological process involved in interaction with host",172,0.344273489160068,1.07118791430352,0.345926800472255,0.870180809996949,0.842498483184468,2498,"tags=25%, list=18%, signal=21%","TRIM58/PGLYRP1/EPHA2/CR2/PVR/CD209/CLEC5A/NECTIN4/TNFRSF4/NRP1/LTF/ANPEP/SRC/CTSL/HYAL2/MRC1/IFITM3/SLC52A1/INSR/ICAM1/CAV1/CDHR3/CHMP4A/GSN/PPIA/HSPA1B/PGLYRP2/CXCL8/THOC3/LGALS1/CHMP2A/VAMP8/IFITM1/CD4/IFIT1/ALYREF/LGALS9/CD74/IFITM2/CIITA/PC/CTSB/CD86"
"GO:1903955","GO:1903955","positive regulation of protein targeting to mitochondrion",32,0.4419183903464,1.10930586089001,0.34620886981402,0.870499121450615,0.84280666846483,2942,"tags=25%, list=21%, signal=20%","ADCY10/FZD5/TOMM7/PDCD5/UBL5/HTRA2/UBE2J2/MICALL2"
"GO:0043320","GO:0043320","natural killer cell degranulation",11,0.570703316491424,1.14031758711215,0.346483704974271,0.870536111061734,0.842842481356706,2290,"tags=36%, list=16%, signal=30%","KLRF2/FCGR3A/NKG7/HLA-F"
"GO:0030520","GO:0030520","intracellular estrogen receptor signaling pathway",44,-0.374518919166027,-1.08683673536021,0.346534653465347,0.870536111061734,0.842842481356706,2616,"tags=27%, list=19%, signal=22%","UFL1/PADI2/ZNF366/LATS1/UBA5/KANK2/ESR1/CNOT1/TP63/RBFOX2/YAP1/FOXH1"
"GO:0010543","GO:0010543","regulation of platelet activation",40,0.422641237244424,1.08529776179266,0.346820809248555,0.870864095721921,0.843160032118042,1525,"tags=22%, list=11%, signal=20%","MFSD2B/PDPN/IL6/PLA2G4A/SYK/FCER1G/GP5/F2/GP1BA"
"GO:0003300","GO:0003300","cardiac muscle hypertrophy",64,-0.346271360108811,-1.08601557593031,0.347169811320755,0.870952180881689,0.843245315099054,2265,"tags=30%, list=16%, signal=25%","PI16/SMAD4/MAP2K4/ROCK1/IL6ST/FOXO1/MEF2A/ROCK2/YY1/CAMK2D/PPARG/MTPN/PAK2/RAP1GDS1/TTN/MEIS1/NPPA/HTR2B/RYR2"
"GO:0046530","GO:0046530","photoreceptor cell differentiation",41,0.421690816394693,1.08522788359617,0.347322720694645,0.870952180881689,0.843245315099054,1618,"tags=24%, list=12%, signal=22%","FAM151B/PAX6/FSCN2/RPGRIP1/SDK2/MYO7A/VEGFA/CNTF/ROM1/PRPH2"
"GO:0050709","GO:0050709","negative regulation of protein secretion",53,-0.355366370065069,-1.07493206822242,0.347222222222222,0.870952180881689,0.843245315099054,610,"tags=11%, list=4%, signal=11%","IL1B/PRKN/ADRA2A/KCNJ11/ABCC8/CHGA"
"GO:0009158","GO:0009158","ribonucleoside monophosphate catabolic process",11,0.568985768357217,1.13688576835878,0.34819897084048,0.871701885886015,0.843971170371573,1311,"tags=18%, list=9%, signal=16%","DPYS/NT5C"
"GO:0030949","GO:0030949","positive regulation of vascular endothelial growth factor receptor signaling pathway",11,0.566640328332477,1.13219936400043,0.351629502572899,0.871701885886015,0.843971170371573,1623,"tags=36%, list=12%, signal=32%","ROBO1/FGF9/GRB10/VTN"
"GO:2000319","GO:2000319","regulation of T-helper 17 cell differentiation",18,0.509724443054237,1.12969962306447,0.350078492935636,0.871701885886015,0.843971170371573,2916,"tags=44%, list=21%, signal=35%","IL2/FOXP3/NFKBID/ASCL2/JUNB/IL23A/TBX21/BATF"
"GO:1902950","GO:1902950","regulation of dendritic spine maintenance",10,0.57176982189644,1.12897167812103,0.34923339011925,0.871701885886015,0.843971170371573,250,"tags=10%, list=2%, signal=10%","ZNF804A"
"GO:0048304","GO:0048304","positive regulation of isotype switching to IgG isotypes",10,0.571381062519968,1.12820406446107,0.34923339011925,0.871701885886015,0.843971170371573,882,"tags=20%, list=6%, signal=19%","IL2/CD40"
"GO:0060339","GO:0060339","negative regulation of type I interferon-mediated signaling pathway",20,0.496146470867663,1.11986389432884,0.348982785602504,0.871701885886015,0.843971170371573,3428,"tags=35%, list=25%, signal=26%","MMP12/DCST1/CACTIN/USP18/ISG15/STAT2/OAS1"
"GO:0072677","GO:0072677","eosinophil migration",19,0.499900127999142,1.118158855052,0.35062893081761,0.871701885886015,0.843971170371573,1943,"tags=53%, list=14%, signal=45%","XCL1/CCL18/CCL24/CCL3L1/CCL3/CCL4/CCL1/LGALS3/CCL22/DAPK2"
"GO:0098868","GO:0098868","bone growth",22,0.481818513870517,1.11074678457372,0.348091603053435,0.871701885886015,0.843971170371573,1827,"tags=27%, list=13%, signal=24%","FGFR3/MATN1/COL27A1/TSKU/ECM1/THBS3"
"GO:0048512","GO:0048512","circadian behavior",30,0.451950153526893,1.11026478886299,0.348462664714495,0.871701885886015,0.843971170371573,1788,"tags=27%, list=13%, signal=23%","C3orf70/CIART/CSF2/OPRL1/ADORA2A/USP2/CHRNB2/GPR157"
"GO:0072111","GO:0072111","cell proliferation involved in kidney development",14,-0.469466436031606,-1.10679299255558,0.351010101010101,0.871701885886015,0.843971170371573,458,"tags=29%, list=3%, signal=28%","EGR1/PDGFD/ITGB3/LIN28A"
"GO:0090313","GO:0090313","regulation of protein targeting to membrane",32,0.439803455277832,1.10399693979006,0.350500715307582,0.871701885886015,0.843971170371573,2803,"tags=38%, list=20%, signal=30%","KCNB1/KCNE1/ERBB2/PDZK1/CEMIP/FIS1/CDK5/MIEF2/ITGAM/CDK5R1/ITGB1BP1/HRAS"
"GO:1904738","GO:1904738","vascular associated smooth muscle cell migration",22,0.478798184744493,1.10378395361453,0.351145038167939,0.871701885886015,0.843971170371573,822,"tags=18%, list=6%, signal=17%","TERT/DOCK5/FGF9/GRB10"
"GO:0007215","GO:0007215","glutamate receptor signaling pathway",27,0.461979654172148,1.10112676155925,0.348872180451128,0.871701885886015,0.843971170371573,2556,"tags=33%, list=18%, signal=27%","GRIK5/KCNB1/HOMER3/HOMER2/GRIK4/CLN3/GRIN3B/CDK5R1/GRIN2C"
"GO:0009129","GO:0009129","pyrimidine nucleoside monophosphate metabolic process",21,0.481144643711816,1.10068965216665,0.350769230769231,0.871701885886015,0.843971170371573,1586,"tags=24%, list=11%, signal=21%","DPYS/NT5M/TYMS/NT5C/TYMP"
"GO:0010171","GO:0010171","body morphogenesis",37,0.427810697700564,1.09959821915061,0.348637015781923,0.871701885886015,0.843971170371573,1152,"tags=14%, list=8%, signal=12%","CLDN5/NOG/MAB21L2/LEF1/PRICKLE1"
"GO:1990000","GO:1990000","amyloid fibril formation",35,0.428751353407735,1.09265734442762,0.350649350649351,0.871701885886015,0.843971170371573,1762,"tags=23%, list=13%, signal=20%","SERF1A/CHRNA7/SERF1B/CLU/PFDN2/PFDN6/GSN/FUS"
"GO:0010460","GO:0010460","positive regulation of heart rate",17,-0.445880017334714,-1.09014253144764,0.347826086956522,0.871701885886015,0.843971170371573,451,"tags=24%, list=3%, signal=23%","SLC1A1/NPPA/ADRB1/RYR2"
"GO:0009593","GO:0009593","detection of chemical stimulus",68,0.381779787428616,1.08325457519146,0.350854139290407,0.871701885886015,0.843971170371573,1308,"tags=25%, list=9%, signal=23%","TAS2R3/OR52I1/OR56B1/OR2L2/TAS2R13/SLC24A4/TAS2R46/SSC5D/PKD2L1/OR52N4/PKD1L3/LY96/CA6/ASIC3/TAS2R30/OR2A7/OR5B21"
"GO:0042130","GO:0042130","negative regulation of T cell proliferation",57,0.396174687271676,1.08205937895924,0.350069735006974,0.871701885886015,0.843971170371573,2498,"tags=26%, list=18%, signal=22%","XCL1/HLA-G/SHH/LILRB4/LILRB1/PAWR/FOXP3/LILRB2/ERBB2/CRTAM/IDO1/TNFRSF21/SDC4/LGALS9/CD86"
"GO:0034340","GO:0034340","response to type I interferon",65,0.386532348348068,1.08062128646968,0.351826792963464,0.871701885886015,0.843971170371573,3428,"tags=32%, list=25%, signal=24%","MMP12/DCST1/RBM47/IFITM3/USP27X/CACTIN/CDC37/ZBP1/USP18/IFITM1/IFIT1/TRIM41/IFITM2/MX1/TYK2/ISG15/IRF3/STAT2/IKBKE/PTPN6/OAS1"
"GO:0032091","GO:0032091","negative regulation of protein binding",62,0.39011018738987,1.07846208564618,0.351239669421488,0.871701885886015,0.843971170371573,3368,"tags=40%, list=24%, signal=31%","DACT1/NOG/TTBK1/CAV1/AURKB/DDX11/DNAJB2/CDKN1A/DAB2/PIN1/PARK7/IFIT1/HFE/CAMK1/GOLGA2/LRRK2/ITGB1BP1/DVL1/ZFPM1/PRKCD/CARD16/PDGFB/MITD1/RACK1/GNL3L"
"GO:0051496","GO:0051496","positive regulation of stress fiber assembly",47,0.406136809983328,1.07357175119152,0.35177304964539,0.871701885886015,0.843971170371573,1050,"tags=13%, list=8%, signal=12%","ARHGEF10/SYNPO2L/APOA1/PPM1E/NRP1/RAPGEF3"
"GO:1902882","GO:1902882","regulation of response to oxidative stress",26,-0.402956798193926,-1.0735446684945,0.349693251533742,0.871701885886015,0.843971170371573,1943,"tags=35%, list=14%, signal=30%","DHFR/NCOA7/NFE2L2/SESN1/MCTP1/PNPLA8/CD36/PRKN/STOX1"
"GO:1903053","GO:1903053","regulation of extracellular matrix organization",47,0.406091601128553,1.07345224725049,0.35177304964539,0.871701885886015,0.843971170371573,1164,"tags=19%, list=8%, signal=18%","PDPN/AXIN2/TIE1/IL6/CHADL/FSCN1/LAMB2/AEBP1/LAMC1"
"GO:0010977","GO:0010977","negative regulation of neuron projection development",105,0.357776134926351,1.06623158738203,0.34956304619226,0.871701885886015,0.843971170371573,1847,"tags=24%, list=13%, signal=21%","LRP4/ADCY6/RTN4RL2/SEMA3A/FSTL4/RTN4RL1/SEMA3B/NEU4/SEMA6B/DRAXIN/SLIT1/SEMA3C/NTN1/NRP1/SPP1/TSKU/PMP22/EFNA1/STX1B/KREMEN1/DENND5A/RGMA/PTPRO/LPAR1/ZNF296"
"GO:0071621","GO:0071621","granulocyte chemotaxis",95,0.362632177554813,1.06490000971452,0.350129198966408,0.871701885886015,0.843971170371573,2490,"tags=31%, list=18%, signal=25%","CXCL5/XCL1/CCL18/C5AR2/CXCR1/CCR7/SYK/FCER1G/CCL24/ADGRE2/CSF3R/CXCL13/CCL3L1/CCL3/CCL4/S100A9/PPIA/JAM3/CXCL8/CCL1/LGALS3/CCL22/DAPK2/RARRES2/PPIB/CXCL1/MDK/CD74/C5AR1"
"GO:0038127","GO:0038127","ERBB signaling pathway",96,-0.312615945452119,-1.05828207556054,0.351351351351351,0.871701885886015,0.843971170371573,2487,"tags=27%, list=18%, signal=22%","KIF16B/PDPK1/PTPN12/CPNE3/SOS1/CBL/SOCS5/GAB1/ITGA1/RTN4/PIK3C2A/PIK3CA/BRAF/MAPK1/ERBIN/CBLB/PTK2/DAB2IP/REPS2/EGF/NRG4/LGMN/ERRFI1/GAREM1/ACP4/HAP1"
"GO:1901018","GO:1901018","positive regulation of potassium ion transmembrane transporter activity",13,0.538396339216199,1.11950318805691,0.354785478547855,0.874405174446976,0.846588461497801,1006,"tags=31%, list=7%, signal=29%","GAL/GALR2/ANK2/AKAP6"
"GO:0090280","GO:0090280","positive regulation of calcium ion import",12,0.5531252040424,1.118128334168,0.354026845637584,0.874405174446976,0.846588461497801,3190,"tags=58%, list=23%, signal=45%","PDGFRB/CCL3/UCN/TRPV3/LGALS3/PDGFB/SPHK2"
"GO:0090030","GO:0090030","regulation of steroid hormone biosynthetic process",10,-0.509505374436039,-1.11628685340202,0.35421686746988,0.874405174446976,0.846588461497801,3106,"tags=40%, list=22%, signal=31%","NR3C1/PDE8B/REST/WNT4"
"GO:0010842","GO:0010842","retina layer formation",13,0.536768746845406,1.11611888783932,0.358085808580858,0.874405174446976,0.846588461497801,1217,"tags=31%, list=9%, signal=28%","FJX1/TFAP2A/SDK2/ATP8A2"
"GO:0009074","GO:0009074","aromatic amino acid family catabolic process",13,0.53633475681317,1.11521647972603,0.358085808580858,0.874405174446976,0.846588461497801,1894,"tags=31%, list=14%, signal=27%","ACMSD/GSTZ1/KYNU/IDO1"
"GO:0030889","GO:0030889","negative regulation of B cell proliferation",16,0.513580258168825,1.11051592369496,0.357371794871795,0.874405174446976,0.846588461497801,1919,"tags=31%, list=14%, signal=27%","TNFRSF13B/BTK/PAWR/TYROBP/TNFRSF21"
"GO:0097164","GO:0097164","ammonium ion metabolic process",14,0.529376822551196,1.11017458672687,0.354785478547855,0.874405174446976,0.846588461497801,1775,"tags=29%, list=13%, signal=25%","DDC/SLC29A4/ALDH2/HNMT"
"GO:0002063","GO:0002063","chondrocyte development",20,0.490648333943635,1.10745391987809,0.356807511737089,0.874405174446976,0.846588461497801,1244,"tags=25%, list=9%, signal=23%","AXIN2/MATN1/COL27A1/TSKU/ECM1"
"GO:1903725","GO:1903725","regulation of phospholipid metabolic process",29,0.451961812287116,1.10125520504048,0.356612184249629,0.874405174446976,0.846588461497801,99,"tags=7%, list=1%, signal=7%","GNB3/APOC2"
"GO:0002474","GO:0002474","antigen processing and presentation of peptide antigen via MHC class I",32,0.437499259905957,1.09821293648426,0.357653791130186,0.874405174446976,0.846588461497801,2708,"tags=25%, list=19%, signal=20%","HLA-G/FCGR1A/ULBP2/FCER1G/HFE/HLA-F/ACE/MICA"
"GO:1903798","GO:1903798","regulation of miRNA processing",13,-0.47912626760973,-1.09540609357702,0.356060606060606,0.874405174446976,0.846588461497801,122,"tags=23%, list=1%, signal=23%","ZMPSTE24/TRUB1/LIN28A"
"GO:0010665","GO:0010665","regulation of cardiac muscle cell apoptotic process",26,0.458992530441705,1.09476491103361,0.356508875739645,0.874405174446976,0.846588461497801,2477,"tags=27%, list=18%, signal=22%","ADCY10/SIRT4/NUPR1/PAX8/LTK/MDK/RGL2"
"GO:0045026","GO:0045026","plasma membrane fusion",13,-0.478532542509162,-1.09404868502517,0.356060606060606,0.874405174446976,0.846588461497801,334,"tags=23%, list=2%, signal=23%","LYZL6/GLIPR1L1/C16orf92"
"GO:1901798","GO:1901798","positive regulation of signal transduction by p53 class mediator",27,0.45842320626694,1.09264998140422,0.356390977443609,0.874405174446976,0.846588461497801,3930,"tags=48%, list=28%, signal=35%","ANKRD1/RPL37/SPRED1/RPL11/RPS15/RPL23/HEXIM1/ZNF385A/RPS20/RPS7/HIC1/EIF5A/UBB"
"GO:0061028","GO:0061028","establishment of endothelial barrier",39,0.42302992792189,1.09045449705347,0.354375896700143,0.874405174446976,0.846588461497801,1462,"tags=15%, list=11%, signal=14%","CLDN5/PROC/RAPGEF3/FOXP3/VEGFA/ICAM1"
